_RAJ2000	_DEJ2000	RAJ2000	DEJ2000	2MASS	Jmag	e_Jmag	Hmag	e_Hmag	Kmag	e_Kmag	Qflg	Rflg	Bflg	Cflg	Xflg	Aflg
008.032777	+48.469704	008.032777	+48.469704	00320786+4828109	16.656	0.148	16.545	0.231	16.093	0.282	BDD	222	111	ccc	0	0
008.036693	+48.466888	008.036693	+48.466888	00320880+4828007	11.713	0.021	11.097	0.021	10.976	0.020	AAA	222	111	000	0	0
008.037131	+48.469494	008.037131	+48.469494	00320891+4828101	15.891	0.087	15.461	0.120	15.397	0.159	ABC	222	111	ccc	0	0
008.022366	+48.462887	008.022366	+48.462887	00320536+4827463	16.949	0.187	15.645	0.116	15.245	0.128	CBB	222	111	000	0	0
008.041043	+48.489170	008.041043	+48.489170	00320985+4829210	15.002	0.034	14.269	0.043	14.088	0.045	AAA	222	111	000	0	0
008.022435	+48.475353	008.022435	+48.475353	00320538+4828312	15.934	0.077	15.244	0.081	15.225	0.144	AAB	222	111	000	0	0
008.061603	+48.492344	008.061603	+48.492344	00321478+4829324	16.080	0.090	15.884	0.139	15.476	0.168	ABC	222	111	000	0	0
008.022039	+48.453190	008.022039	+48.453190	00320528+4827114	12.494	0.022	12.211	0.023	12.174	0.023	AAA	222	111	000	0	0
008.046586	+48.463989	008.046586	+48.463989	00321118+4827503	16.748	0.150	16.145	0.173	15.718		BCU	220	110	000	0	0
008.044274	+48.494286	008.044274	+48.494286	00321062+4829394	15.891	0.078	15.357	0.095	15.401	0.142	AAB	222	111	000	0	0
008.000852	+48.475098	008.000852	+48.475098	00320020+4828303	14.166	0.026	13.783	0.034	13.694	0.033	AAA	222	111	000	0	0
008.003258	+48.458824	008.003258	+48.458824	00320078+4827317	16.730	0.149	16.388	0.214	15.602	0.180	BDC	222	111	000	0	0
008.055497	+48.456978	008.055497	+48.456978	00321331+4827251	16.830	0.159	16.308	0.192	15.962	0.248	CCD	222	111	ccc	0	0
008.052763	+48.499340	008.052763	+48.499340	00321266+4829576	15.964	0.068	15.321	0.089	15.133	0.118	AAB	222	111	000	0	0
008.013301	+48.442776	008.013301	+48.442776	00320319+4826339	15.848	0.068	15.403	0.093	15.790	0.218	AAD	222	111	000	0	0
008.058789	+48.457504	008.058789	+48.457504	00321410+4827270	14.383	0.029	13.659	0.034	13.443	0.030	AAA	222	111	000	0	0
008.059912	+48.464062	008.059912	+48.464062	00321437+4827506	15.553	0.055	15.170	0.075	15.180	0.120	AAB	222	111	000	0	0
008.005788	+48.440365	008.005788	+48.440365	00320138+4826253	13.606	0.025	13.337	0.029	13.284	0.030	AAA	222	111	000	0	0
008.001861	+48.468128	008.001861	+48.468128	00320044+4828052	13.009	0.024	12.721	0.024	12.619	0.024	AAA	222	111	000	0	0
008.071612	+48.480373	008.071612	+48.480373	00321718+4828493	16.055	0.086	15.876	0.148	15.460	0.151	ABB	222	111	000	0	0
008.109891	+48.451218	008.109891	+48.451218	00322637+4827043	16.268	0.092	15.600	0.101	15.550	0.190	AAC	222	111	000	0	0
008.108124	+48.491566	008.108124	+48.491566	00322594+4829296	15.966	0.075	15.458	0.099	15.251	0.142	AAB	222	111	000	0	0
008.098898	+48.487820	008.098898	+48.487820	00322373+4829161	14.886	0.038	14.463	0.058	14.433	0.066	AAA	222	111	000	0	0
008.100539	+48.452084	008.100539	+48.452084	00322412+4827075	15.279	0.044	14.937	0.061	14.806	0.089	AAA	222	111	000	0	0
008.111918	+48.443855	008.111918	+48.443855	00322686+4826378	12.631	0.022	12.295	0.024	12.209	0.023	AAA	222	111	000	0	0
008.088979	+48.440315	008.088979	+48.440315	00322135+4826251	13.191	0.022	12.855	0.026	12.789	0.027	AAA	222	111	000	0	0
008.114503	+48.445293	008.114503	+48.445293	00322748+4826430	15.967	0.087	15.364	0.091	15.132	0.126	AAB	222	111	ccc	0	0
008.120502	+48.492706	008.120502	+48.492706	00322892+4829337	13.833	0.026	13.422	0.031	13.357	0.031	AAA	222	111	000	0	0
008.094892	+48.492680	008.094892	+48.492680	00322277+4829336	16.938	0.182	16.181	0.188	15.804	0.220	CCD	222	111	000	0	0
008.089023	+48.473721	008.089023	+48.473721	00322136+4828253	14.402	0.026	13.901	0.031	13.792	0.041	AAA	222	111	000	0	0
008.081814	+48.447433	008.081814	+48.447433	00321963+4826507	16.648	0.138	16.483	0.258	16.257		BDU	220	110	cc0	0	0
008.081278	+48.444675	008.081278	+48.444675	00321950+4826408	15.742	0.059	15.100	0.071	14.771	0.082	AAA	222	111	ccc	0	0
008.073163	+48.479233	008.073163	+48.479233	00321755+4828452	16.694	0.150	16.163	0.190	15.317		BCU	220	210	cc0	0	0
008.066975	+48.452713	008.066975	+48.452713	00321607+4827097	14.516	0.031	14.102	0.031	13.962	0.045	AAA	222	111	000	0	0
008.070102	+48.485592	008.070102	+48.485592	00321682+4829081	13.851	0.025	13.424	0.030	13.327	0.030	AAA	222	111	000	0	0
008.072239	+48.438538	008.072239	+48.438538	00321733+4826187	12.584	0.025	12.326	0.026	12.281	0.026	AAA	222	111	dcd	0	0
008.075459	+48.478924	008.075459	+48.478924	00321811+4828441	15.192	0.048	14.712	0.060	14.635	0.076	AAA	222	211	c00	0	0
008.077891	+48.439072	008.077891	+48.439072	00321869+4826206	8.559	0.020	8.086	0.026	7.959	0.031	AAA	111	111	000	0	0
008.079258	+48.459690	008.079258	+48.459690	00321902+4827348	16.744	0.147	15.753	0.124	15.475	0.167	BBC	222	111	000	0	0
008.174091	+48.442272	008.174091	+48.442272	00324178+4826321	15.741	0.075	15.234	0.091	15.228	0.119	AAB	222	111	ccc	0	0
008.167319	+48.438053	008.167319	+48.438053	00324015+4826169	16.647	0.133	15.882	0.132	15.561	0.163	BBC	222	121	cc0	0	0
008.168708	+48.438797	008.168708	+48.438797	00324048+4826196	16.794	0.166	15.916	0.126	15.431	0.159	CBC	222	121	ccc	0	0
008.169133	+48.442215	008.169133	+48.442215	00324059+4826319	16.305	0.120	15.420	0.108	15.369	0.144	BAB	222	111	ccc	0	0
008.169970	+48.445267	008.169970	+48.445267	00324079+4826429	15.760	0.065	15.290	0.086	15.699	0.213	AAC	222	111	000	0	0
008.172578	+48.440331	008.172578	+48.440331	00324141+4826251	11.301	0.022	11.044	0.019	10.972	0.020	AAA	222	111	000	0	0
008.172694	+48.489841	008.172694	+48.489841	00324144+4829234	16.737	0.148	16.257	0.190	17.328		BCU	220	110	000	0	0
008.146654	+48.495434	008.146654	+48.495434	00323519+4829435	16.393	0.108	15.719	0.121	16.212		ABU	220	110	000	0	0
008.174431	+48.499245	008.174431	+48.499245	00324186+4829572	17.298	0.250	16.446	0.214	15.948	0.238	DDD	222	111	000	0	0
008.184018	+48.490616	008.184018	+48.490616	00324416+4829262	15.251	0.043	14.506	0.044	14.212	0.052	AAA	222	111	000	0	0
008.164099	+48.479889	008.164099	+48.479889	00323938+4828476	14.106	0.026	13.401	0.029	13.164	0.028	AAA	222	111	000	0	0
008.179701	+48.499031	008.179701	+48.499031	00324312+4829565	15.799	0.063	15.260	0.069	15.214	0.126	AAB	222	111	000	0	0
008.179864	+48.440697	008.179864	+48.440697	00324316+4826265	15.755	0.088	15.058	0.087	14.189		AAU	226	220	cc0	0	0
008.178260	+48.440365	008.178260	+48.440365	00324278+4826253	15.964	0.079	15.703	0.122	14.601		ABU	226	220	cc0	0	0
008.179380	+48.480835	008.179380	+48.480835	00324305+4828510	14.700	0.029	14.157	0.035	14.065	0.044	AAA	222	111	000	0	0
008.166546	+48.496895	008.166546	+48.496895	00323997+4829488	13.906	0.026	13.625	0.031	13.591	0.039	AAA	222	111	000	0	0
008.143172	+48.477680	008.143172	+48.477680	00323436+4828396	15.058	0.041	14.700	0.050	14.600	0.078	AAA	222	111	000	0	0
008.161531	+48.452286	008.161531	+48.452286	00323876+4827082	15.168	0.039	14.816	0.049	14.687	0.083	AAA	222	111	000	0	0
008.161057	+48.499760	008.161057	+48.499760	00323865+4829591	17.156	0.204	16.161	0.174	15.738	0.198	CCC	222	111	000	0	0
008.126129	+48.484814	008.126129	+48.484814	00323027+4829053	16.870	0.155	16.225	0.185	15.791	0.203	CCC	222	111	000	0	0
008.131478	+48.471924	008.131478	+48.471924	00323155+4828189	14.643	0.031	13.979	0.035	13.776	0.042	AAA	222	111	000	0	0
008.132669	+48.486736	008.132669	+48.486736	00323184+4829122	14.311	0.029	13.927	0.041	13.820	0.036	AAA	222	111	000	0	0
008.135292	+48.447926	008.135292	+48.447926	00323247+4826525	16.634	0.134	16.372		15.701		BUU	200	100	000	0	0
008.141019	+48.453564	008.141019	+48.453564	00323384+4827128	17.174	0.227	16.036	0.152	15.352	0.148	DCB	222	111	000	0	0
008.144104	+48.450520	008.144104	+48.450520	00323458+4827018	16.345	0.101	15.659	0.107	15.582		ABU	220	110	000	0	0
008.146331	+48.477905	008.146331	+48.477905	00323511+4828404	16.672	0.130	15.871	0.126	15.595	0.183	BBC	222	111	000	0	0
008.151127	+48.481068	008.151127	+48.481068	00323627+4828518	15.998	0.076	15.462	0.097	15.367	0.144	AAB	222	111	000	0	0
008.159064	+48.443630	008.159064	+48.443630	00323817+4826370	16.331	0.099	15.760	0.125	15.544	0.168	ABC	222	111	000	0	0
008.147575	+48.468662	008.147575	+48.468662	00323541+4828071	16.525	0.123	15.496	0.096	15.354	0.145	BAB	222	111	000	0	0
008.146630	+48.451935	008.146630	+48.451935	00323519+4827069	16.115	0.078	15.740	0.120	15.649	0.188	ABC	222	111	000	0	0
008.192990	+48.495255	008.192990	+48.495255	00324631+4829429	15.630	0.062	15.129	0.070	14.938	0.101	AAA	222	111	000	0	0
008.207096	+48.498718	008.207096	+48.498718	00324970+4829553	15.500	0.053	15.223	0.079	15.015	0.105	AAA	222	111	000	0	0
008.206257	+48.465755	008.206257	+48.465755	00324950+4827567	16.721	0.144	15.713	0.122	15.697	0.189	BBC	222	111	000	0	0
008.205901	+48.494877	008.205901	+48.494877	00324941+4829415	13.130	0.022	12.823	0.023	12.742	0.023	AAA	222	111	000	0	0
008.201884	+48.460331	008.201884	+48.460331	00324845+4827371	16.491	0.116	16.081	0.158	15.426		BCU	220	110	000	0	0
008.232722	+48.453766	008.232722	+48.453766	00325585+4827135	14.505	0.029	14.135	0.039	14.085	0.053	AAA	222	111	000	0	0
008.192891	+48.440212	008.192891	+48.440212	00324629+4826247	15.529	0.054	15.219	0.079	15.093	0.115	AAB	222	111	000	0	0
008.192142	+48.452984	008.192142	+48.452984	00324611+4827107	14.073	0.027	13.682	0.027	13.529	0.033	AAA	222	111	000	0	0
008.190270	+48.465733	008.190270	+48.465733	00324566+4827566	15.887	0.069	15.663	0.115	15.716		ABU	220	110	000	0	0
008.187683	+48.467323	008.187683	+48.467323	00324504+4828023	16.713	0.137	15.916	0.134	15.669	0.192	BBC	222	111	000	0	0
008.214102	+48.476860	008.214102	+48.476860	00325138+4828366	13.238	0.024	12.880	0.026	12.799	0.024	AAA	222	111	000	0	0
008.211644	+48.470764	008.211644	+48.470764	00325079+4828147	16.389	0.105	16.066	0.160	16.133	0.294	ACD	222	111	000	0	0
008.216610	+48.464027	008.216610	+48.464027	00325198+4827504	17.193	0.202	16.329	0.214	15.666	0.195	DCC	222	111	000	0	0
008.232227	+48.455353	008.232227	+48.455353	00325573+4827192	15.952	0.087	15.233	0.086	15.218	0.131	AAB	222	111	cc0	0	0
008.217971	+48.475639	008.217971	+48.475639	00325231+4828323	13.128	0.024	12.789	0.024	12.726	0.023	AAA	222	111	000	0	0
008.243671	+48.450573	008.243671	+48.450573	00325848+4827020	16.931	0.168	16.388	0.205	15.655	0.188	CDC	222	111	000	0	0
008.235955	+48.496101	008.235955	+48.496101	00325662+4829459	13.680	0.023	13.411	0.029	13.248	0.031	AAA	222	111	000	0	0
008.220551	+48.470955	008.220551	+48.470955	00325293+4828154	14.358	0.029	13.928	0.026	13.764	0.039	AAA	222	111	000	0	0
008.230735	+48.474319	008.230735	+48.474319	00325537+4828275	16.308	0.100	15.813	0.128	15.363	0.145	ABB	222	111	000	0	0
008.219152	+48.476894	008.219152	+48.476894	00325259+4828368	15.993	0.090	15.154	0.081	14.862	0.098	AAA	222	111	ccc	0	0
008.218254	+48.443962	008.218254	+48.443962	00325238+4826382	16.812	0.155	16.451	0.226	16.888		BDU	220	110	000	0	0
008.246107	+48.459015	008.246107	+48.459015	00325906+4827324	16.980	0.181	16.227	0.177	15.841	0.198	CCD	222	111	000	0	0
008.291621	+48.457420	008.291621	+48.457420	00330998+4827267	16.597	0.127	16.079	0.179	15.849		BCU	220	110	000	0	0
008.301184	+48.449062	008.301184	+48.449062	00331228+4826566	15.684	0.059	15.109	0.082	15.096	0.117	AAB	222	111	000	0	0
008.284686	+48.482250	008.284686	+48.482250	00330832+4828561	16.577	0.119	16.199	0.186	15.431		BCU	220	110	000	2	0
008.283572	+48.492558	008.283572	+48.492558	00330805+4829332	14.766	0.061	14.219	0.080	13.981	0.070	AAA	222	131	0c0	2	0
008.297217	+48.494255	008.297217	+48.494255	00331133+4829393	16.546	0.126	16.124	0.187	16.474		BCU	220	110	000	2	0
008.306731	+48.480095	008.306731	+48.480095	00331361+4828483	16.659	0.143	16.258	0.197	15.621		BCU	220	110	000	2	0
008.297580	+48.486580	008.297580	+48.486580	00331141+4829116	16.618	0.138	16.365	0.211	15.897	0.234	BCD	222	111	000	2	0
008.302447	+48.483887	008.302447	+48.483887	00331258+4829019	16.835	0.154	15.954	0.149	15.659	0.198	CBC	222	111	000	2	0
008.303396	+48.480568	008.303396	+48.480568	00331281+4828500	15.845	0.074	15.398	0.096	15.495	0.170	AAC	222	111	000	2	0
008.303494	+48.464474	008.303494	+48.464474	00331283+4827521	14.472	0.029	13.795	0.040	13.571	0.037	AAA	222	111	000	0	0
008.281749	+48.492615	008.281749	+48.492615	00330761+4829334	15.383	0.052	14.797	0.061	14.863	0.108	AAA	222	121	ccc	2	0
008.283190	+48.491459	008.283190	+48.491459	00330796+4829292	15.427	0.058	15.003	0.083	14.900	0.114	AAB	222	121	ccc	2	0
008.278622	+48.492569	008.278622	+48.492569	00330686+4829332	15.426	0.057	15.112	0.073	15.018	0.113	AAB	222	111	000	2	0
008.259551	+48.491886	008.259551	+48.491886	00330229+4829307	16.758	0.143	15.736	0.119	15.696	0.189	BBC	222	111	000	2	0
008.266261	+48.468441	008.266261	+48.468441	00330390+4828063	15.822	0.073	15.197	0.093	15.135	0.127	AAB	222	222	ccc	0	0
008.253725	+48.494846	008.253725	+48.494846	00330089+4829414	17.363	0.240	16.288	0.200	15.976	0.252	DCD	222	111	000	0	0
008.277844	+48.494755	008.277844	+48.494755	00330668+4829411	15.328	0.057	14.696	0.063	14.427	0.067	AAA	222	111	000	2	0
008.259583	+48.474754	008.259583	+48.474754	00330229+4828291	17.050	0.185	16.374	0.214	16.080	0.272	CCD	222	111	000	0	0
008.263236	+48.497429	008.263236	+48.497429	00330317+4829507	16.827	0.150	16.146	0.172	16.216		CCU	220	110	000	2	0
008.264343	+48.476551	008.264343	+48.476551	00330344+4828355	15.272	0.051	14.520	0.055	14.349	0.059	AAA	222	111	000	0	0
008.266893	+48.467476	008.266893	+48.467476	00330405+4828029	16.531	0.123	15.832	0.143	15.546	0.172	BBC	222	222	ccc	0	0
008.277382	+48.483749	008.277382	+48.483749	00330657+4829014	15.917	0.066	15.457	0.096	15.160	0.123	AAB	222	111	000	2	0
008.277257	+48.475464	008.277257	+48.475464	00330654+4828316	13.280	0.023	12.782	0.024	12.650	0.024	AAA	222	111	000	2	0
008.276883	+48.473335	008.276883	+48.473335	00330645+4828240	15.797	0.077	15.276	0.088	14.824	0.100	AAA	222	111	cc0	2	0
008.268715	+48.497601	008.268715	+48.497601	00330449+4829513	15.783	0.066	15.495	0.106	15.239	0.135	AAB	222	111	000	2	0
008.362861	+48.499397	008.362861	+48.499397	00332708+4829578	16.013	0.077	15.462	0.086	15.372	0.134	AAB	222	111	000	0	0
008.350454	+48.498505	008.350454	+48.498505	00332410+4829546	13.004	0.023	12.450	0.024	12.345	0.023	AAA	222	111	000	0	0
008.352406	+48.464134	008.352406	+48.464134	00332457+4827508	15.437	0.049	14.735	0.049	14.517	0.060	AAA	222	111	000	0	0
008.353698	+48.465923	008.353698	+48.465923	00332488+4827573	16.618	0.125	15.755	0.117	15.779	0.201	BBC	222	111	000	0	0
008.361184	+48.456474	008.361184	+48.456474	00332668+4827233	15.245	0.038	14.747	0.055	14.423	0.061	AAA	222	111	000	0	0
008.348528	+48.459450	008.348528	+48.459450	00332364+4827340	16.576	0.123	16.120	0.164	15.841	0.232	BCD	222	111	000	0	0
008.362948	+48.475906	008.362948	+48.475906	00332710+4828332	16.466	0.118	15.603	0.100	15.906	0.246	BAD	222	111	000	0	0
008.364955	+48.478050	008.364955	+48.478050	00332758+4828409	14.385	0.029	13.965	0.031	13.798	0.034	AAA	222	111	000	0	0
008.368357	+48.494514	008.368357	+48.494514	00332840+4829402	13.512	0.024	13.234	0.026	13.201	0.027	AAA	222	111	000	0	0
008.368992	+48.471703	008.368992	+48.471703	00332855+4828181	15.923	0.064	15.557	0.101	15.440	0.146	AAB	222	111	000	0	0
008.369829	+48.485638	008.369829	+48.485638	00332875+4829082	12.514	0.020	12.014	0.021	11.891	0.017	AAA	222	111	000	0	0
008.350252	+48.454121	008.350252	+48.454121	00332406+4827148	13.776	0.023	13.145	0.024	12.917	0.027	AAA	222	111	000	0	0
008.373946	+48.445576	008.373946	+48.445576	00332974+4826440	15.087	0.043	14.601	0.052	14.590	0.071	AAA	222	111	000	0	0
008.346003	+48.463131	008.346003	+48.463131	00332304+4827472	14.014	0.026	13.658	0.030	13.547	0.030	AAA	222	111	000	0	0
008.343922	+48.458691	008.343922	+48.458691	00332254+4827312	16.950	0.158	15.961	0.132	16.117	0.279	CBD	222	111	000	0	0
008.328442	+48.452618	008.328442	+48.452618	00331882+4827094	16.679	0.136	16.538	0.223	16.142		BDU	220	110	000	0	0
008.312713	+48.444969	008.312713	+48.444969	00331505+4826418	13.288	0.024	12.930	0.024	12.809	0.024	AAA	222	111	000	0	0
008.313199	+48.456398	008.313199	+48.456398	00331516+4827230	15.574	0.069	14.916	0.090	14.999	0.106	AAA	222	111	000	0	0
008.319236	+48.467102	008.319236	+48.467102	00331661+4828015	15.707	0.058	15.169	0.076	14.880	0.093	AAA	222	111	000	0	0
008.321260	+48.444660	008.321260	+48.444660	00331710+4826407	15.991	0.080	15.292	0.079	14.986	0.099	AAA	222	111	000	0	0
008.330089	+48.466347	008.330089	+48.466347	00331922+4827588	14.873	0.034	14.510	0.043	14.406	0.059	AAA	222	111	000	0	0
008.343097	+48.470509	008.343097	+48.470509	00332234+4828138	16.728	0.134	15.802	0.117	15.553	0.167	BBC	222	111	000	0	0
008.330574	+48.470242	008.330574	+48.470242	00331933+4828128	15.141	0.038	14.623	0.050	14.517	0.063	AAA	222	111	000	0	0
008.336494	+48.483757	008.336494	+48.483757	00332075+4829015	16.873	0.157	16.371	0.201	16.066	0.269	CCD	222	121	ccc	0	0
008.336535	+48.482311	008.336535	+48.482311	00332076+4828563	15.124	0.038	14.414	0.038	14.245	0.050	AAA	222	121	0c0	0	0
008.337268	+48.497402	008.337268	+48.497402	00332094+4829506	16.870	0.166	15.988	0.153	16.360	0.358	CBD	222	111	000	2	0
008.374727	+48.481396	008.374727	+48.481396	00332993+4828530	16.620	0.125	16.425	0.207	15.841		BDU	220	110	000	0	0
008.335185	+48.475193	008.335185	+48.475193	00332044+4828306	15.373	0.050	14.878	0.058	14.863	0.085	AAA	222	111	000	0	0
008.379438	+48.459091	008.379438	+48.459091	00333106+4827327	16.667	0.125	15.826	0.129	15.861	0.216	BBD	222	111	000	0	0
008.421382	+48.481346	008.421382	+48.481346	00334113+4828528	15.675	0.061	14.958	0.055	14.652	0.079	AAA	222	111	000	0	0
008.414066	+48.454536	008.414066	+48.454536	00333937+4827163	16.996	0.163	16.020	0.137	16.580		CBU	220	110	000	0	0
008.415802	+48.464638	008.415802	+48.464638	00333979+4827526	16.779	0.147	16.135	0.169	15.686		BCU	220	110	000	0	0
008.416753	+48.457802	008.416753	+48.457802	00334002+4827280	15.329	0.048	14.741	0.061	14.645	0.072	AAA	222	111	000	0	0
008.419062	+48.457394	008.419062	+48.457394	00334057+4827266	14.711		14.520	0.069	14.470	0.071	UAA	622	022	0cc	0	0
008.419381	+48.456367	008.419381	+48.456367	00334065+4827229	15.078		15.336	0.082	15.263	0.127	UAB	622	022	0cc	0	0
008.425430	+48.463348	008.425430	+48.463348	00334210+4827480	15.407	0.051	15.008	0.060	14.710	0.075	AAA	222	111	000	0	0
008.410508	+48.446968	008.410508	+48.446968	00333852+4826490	16.747	0.147	16.258		15.523		BUU	200	100	000	0	0
008.426764	+48.467308	008.426764	+48.467308	00334242+4828023	16.081	0.079	15.805	0.127	15.461	0.150	ABB	222	111	000	0	0
008.426876	+48.499577	008.426876	+48.499577	00334245+4829584	16.135	0.084	15.715	0.111	15.397	0.142	ABB	222	111	000	0	0
008.427453	+48.454575	008.427453	+48.454575	00334258+4827164	16.309	0.092	15.264	0.082	15.325	0.157	AAC	222	111	000	0	0
008.431693	+48.476040	008.431693	+48.476040	00334360+4828337	14.796	0.034	14.325	0.040	14.350	0.057	AAA	222	111	000	0	0
008.436221	+48.465141	008.436221	+48.465141	00334469+4827545	14.208	0.027	13.475	0.027	13.299	0.030	AAA	222	111	000	0	0
008.413446	+48.444019	008.413446	+48.444019	00333922+4826384	16.047	0.072	15.438	0.103	15.636	0.173	AAC	222	111	000	0	0
008.415721	+48.448132	008.415721	+48.448132	00333977+4826532	16.417	0.112	15.777	0.124	15.614	0.178	BBC	222	111	000	0	0
008.404293	+48.479973	008.404293	+48.479973	00333703+4828479	15.659	0.057	15.028	0.062	14.976	0.105	AAA	222	111	000	0	0
008.388828	+48.464062	008.388828	+48.464062	00333331+4827506	14.452	0.029	14.093	0.040	14.007	0.049	AAA	222	111	000	0	0
008.394806	+48.452305	008.394806	+48.452305	00333475+4827082	16.643	0.130	16.235	0.180	15.866		BCU	220	110	000	0	0
008.381895	+48.454594	008.381895	+48.454594	00333165+4827165	15.139	0.038	14.818	0.054	14.717	0.081	AAA	222	111	000	0	0
008.382711	+48.448765	008.382711	+48.448765	00333185+4826555	15.489	0.050	14.816	0.062	14.676	0.074	AAA	222	111	000	0	0
008.401529	+48.478683	008.401529	+48.478683	00333636+4828432	15.804	0.064	15.074	0.075	15.032	0.112	AAB	222	111	000	0	0
008.384795	+48.492405	008.384795	+48.492405	00333235+4829326	16.165	0.092	15.623	0.103	14.740		AAU	220	110	cc0	0	0
008.382784	+48.491795	008.382784	+48.491795	00333186+4829304	13.824	0.028	13.463	0.027	13.398	0.037	AAA	222	111	000	0	0
008.392238	+48.482952	008.392238	+48.482952	00333413+4828586	16.294	0.098	15.810	0.119	15.740	0.207	ABC	222	111	000	0	0
008.392651	+48.473476	008.392651	+48.473476	00333423+4828245	13.501	0.024	13.109	0.027	13.033	0.028	AAA	222	111	000	0	0
008.397591	+48.493870	008.397591	+48.493870	00333542+4829379	15.785	0.065	15.339	0.078	15.351	0.155	AAB	222	111	000	0	0
008.392922	+48.440609	008.392922	+48.440609	00333430+4826261	15.138	0.043	14.471	0.050	14.152	0.057	AAA	222	111	000	0	0
008.396401	+48.468788	008.396401	+48.468788	00333513+4828076	15.744	0.058	15.273	0.078	15.275	0.135	AAB	222	111	000	0	0
